Date,title,category,account,amount,currency,type,transfer-amount,transfer-currency,to-account,receive-amount,receive-currency,description,due-date,id
2023-06-07 04:21:48.834,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,a6e6fec9-f06d-4cd6-9b81-783d922c06c6
2023-06-07 04:21:35.377,record books,Bills & Fees,Savings Bank,360.00,INR,EXPENSE,,,,,,,,e590c487-ad68-44ef-85b9-dd256dd56620
2023-06-06 04:14:57.334,auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,71171976-ee8f-41e5-994e-9e3aac003379
2023-06-05 13:00:00.000,auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,02661093-406d-4b37-a24e-89d428735c04
2023-06-05 12:30:00.000,juice,Food & Drinks,Savings Bank,10.00,INR,EXPENSE,,,,,,,,084785e2-78e7-4f96-a268-534e379a016f
2023-06-05 12:30:00.000,snacks,Food & Drinks,Savings Bank,25.00,INR,EXPENSE,,,,,,,,1eac3398-5799-4102-b251-7ee015475049
2023-06-05 03:16:08.866,auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,403e623d-4959-4701-8fc4-fcc9d3314f9b
2023-06-03 11:48:00.000,juice,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,76bfa357-9f91-47e0-9601-a7548e83ab40
2023-06-03 08:04:55.844,juice,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,c5cf3faa-f59a-4f63-9352-403af78512bb
2023-06-02 12:14:12.385,bus,Transport,Cash,30.00,INR,EXPENSE,,,,,,,,d30abfea-00e4-4b4b-a0df-f89af292c59c
2023-06-01 12:20:58.789,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,3b148ac0-f80c-418e-87f8-cdeb0524aa5b
2023-06-01 04:20:00.000,medic,Bills & Fees,Savings Bank,53.27,INR,EXPENSE,,,,,,,,6947bdc6-5ae5-4402-9773-44fcd77664a9
2023-05-31 13:02:43.008,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,13c2d9c2-ec0b-4641-92d9-1d47d46856c5
2023-05-31 04:17:20.895,bus,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,a6108fae-4158-4f92-abc8-98d2164713e4
2023-05-30 03:39:15.249,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,bf742954-8ced-4b05-8abb-f83d60a5ddc8
2023-05-29 11:50:56.495,juice,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,8bd1d50c-f2d3-4de3-be03-eb29541f0923
2023-05-29 03:36:54.746,auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,6621ec12-3697-4625-8d86-199f6d97ef55
2023-05-28 15:13:59.660,suit,Bills & Fees,Savings Bank,"3,499.00",INR,EXPENSE,,,,,,,,b0d0925c-5656-4c21-908e-d858508d9742
2023-05-27 04:47:59.367,breakfast,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,2a7c16cb-d0d1-4a6e-90fb-f5b9ea1f32a6
2023-05-25 11:24:27.236,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,fa34dfbc-5421-4758-af97-d62dabc91ca9
2023-05-25 11:24:15.787,bus,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,d0cec216-deae-478a-aec8-f371f1f18b43
2023-05-24 10:29:10.540,juice,Food & Drinks,Savings Bank,25.00,INR,EXPENSE,,,,,,,,f31250fe-db77-4b4e-855e-f2495efbbd55
2023-05-24 10:28:56.973,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,00a578e4-1950-4134-86d4-0ad760a0bef5
2023-05-23 13:28:23.128,auto+bus,Transport,Cash,50.00,INR,EXPENSE,,,,,,,,e92c947f-3e0d-475c-a6f2-47720ea174a1
2023-05-23 03:57:00.000,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,146d65de-5080-4fda-ab15-9d38222e737d
2023-05-23 03:00:20.601,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,efd46273-aa95-4657-9753-7de26d3134d8
2023-05-23 02:26:57.406,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,c4457ff2-9d37-419a-9f40-ba6712cfb025
2023-05-21 20:27:42.687,recharge,Bills & Fees,Savings Bank,259.00,INR,EXPENSE,,,,,,,,5db0782d-28e8-4bb3-99f4-7a248fe323ec
2023-05-20 17:07:32.488,snacks,Food & Drinks,Savings Bank,100.00,INR,EXPENSE,,,,,,,,e80ef95c-1f37-4fa3-b05d-e9ad2201ecb3
2023-05-20 08:15:26.239,ice cream,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,ac7e505c-9fd5-4db9-a5ec-7b49027a2aa9
2023-05-19 13:28:16.140,bus pass,Transport,Cash,430.00,INR,EXPENSE,,,,,,,,aba11ee8-1dc0-4d37-8169-bca15fab8efc
2023-05-18 13:29:54.579,ice cream,Food & Drinks,Savings Bank,75.00,INR,EXPENSE,,,,,,,,9b405d2b-c7ad-44dc-8b73-966966de077d
2023-05-18 13:29:36.443,rta,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,e5d7ed44-288e-4ddf-8e7e-a5ff17dc4896
2023-05-18 09:46:00.000,snacks,Food & Drinks,Cash,30.00,INR,EXPENSE,,,,,,,,4090715d-41c2-4a5b-b06e-ecd9d34683d9
2023-05-18 09:45:00.000,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,2e63e98a-eb33-4355-9f02-e03b693f28ac
2023-05-17 01:40:00.000,bus,Transport,Cash,30.00,INR,EXPENSE,,,,,,,,148317cb-9197-435a-90a4-a9a2a16e461a
2023-05-16 15:04:00.000,bus,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,9ab79fd3-68e1-4855-8cd6-47add0098668
2023-05-16 14:01:02.385,snacks,Food & Drinks,Cash,30.00,INR,EXPENSE,,,,,,,,591db22a-9fa9-4abb-8216-543a3d876d26
2023-05-13 14:15:00.000,juice,Food & Drinks,Savings Bank,40.00,INR,EXPENSE,,,,,,,,cde4ea46-edfc-4902-8576-00013dcb0ad8
2023-05-13 14:15:00.000,juice,Food & Drinks,Savings Bank,10.00,INR,EXPENSE,,,,,,,,67aa63bc-dab4-49a0-9d1b-9c0523be6b0d
2023-05-13 06:28:00.000,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,510ee07c-c3f1-4974-9531-0dce6b100f68
2023-05-12 03:30:17.477,auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,365c2b9a-5f4f-45de-b91a-9b13fa662633
2023-05-11 03:30:00.000,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,06c55abd-d349-4795-856d-4475a8f04c6d
2023-05-10 17:28:47.675,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,85df1fe0-d5db-44da-a18f-a24adf2fb815
2023-05-10 17:28:31.997,snacks,Food & Drinks,Cash,15.00,INR,EXPENSE,,,,,,,,3e723afd-3817-4704-b916-3f64efa94a49
2023-05-09 10:50:44.097,bus: rtg,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,f6424625-0367-44cb-bb31-d27ed49d5304
2023-05-09 04:11:00.000,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,d2c7f29c-11be-44af-9994-eeb2ff3d0bc1
2023-05-08 18:09:26.912,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,15bf09b6-161c-47d2-a53f-18ac0d932087
2023-05-08 04:40:28.771,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,0f85833e-3413-4049-9ee6-ce8bbe54fd0f
2023-05-07 18:26:42.987,snack,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,49c6486a-01ee-44fb-ba75-6c9e47a62b36
2023-05-06 04:32:04.945,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,803525e1-8e8e-46df-a3ba-de246e27274c
2023-05-06 04:31:50.149,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,597cc7f7-ebcd-4986-8a3b-7c9476568bdd
2023-05-05 16:47:04.845,stonks return,Bills & Fees,Savings Bank,50.43,INR,INCOME,,,,,,,,de0f1b44-7505-4150-baeb-966bbe7ddd2c
2023-05-05 09:19:22.941,goje,Food & Drinks,Cash,40.00,INR,INCOME,,,,,,,,ab884a7e-0080-4b67-a380-47a1cd5f91a1
2023-05-05 09:19:02.128,bonda,Food & Drinks,Savings Bank,70.00,INR,EXPENSE,,,,,,,,b8cbeef7-9fbd-4fea-b4fe-f9cce807e800
2023-05-04 04:35:17.739,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,4202946d-4fa8-4a88-bee6-856f5b685792
2023-05-03 18:12:04.495,rta,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,bb3cb1d6-8755-480a-970a-2c7341530687
2023-05-03 18:11:48.626,bus,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,d2cf792b-106d-40bf-9514-d051f7f774eb
2023-05-03 18:11:15.950,bus,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,12e698d4-d30a-4b9d-a8de-cf26f9481d21
2023-05-02 15:19:23.832,glasses,Bills & Fees,Savings Bank,5.00,INR,EXPENSE,,,,,,,,6e02ce68-f8c6-4716-b827-aa61e9db4efc
2023-05-02 15:19:05.941,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,f0bf35f0-36d6-48e7-a22a-78adb583e51a
2023-05-02 03:28:33.128,bus,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,a33baaae-ada1-492a-a2fa-fa3a7379fe60
2023-05-01 15:51:41.472,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,ac0d9f4d-114c-4178-9383-727c7e90f912
2023-05-01 03:35:26.574,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,0cc64442-0ecf-47c2-9a60-752ef34b0c3b
2023-04-29 20:38:00.000,baba,Bills & Fees,Savings Bank,"1,600.00",INR,EXPENSE,,,,,,,,6928d74d-4fe9-4bbb-a6a7-3dd9cf6167ba
2023-04-29 04:36:18.911,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,b090e3ff-c3f4-48b3-993f-d39ff730a5cf
2023-04-28 18:05:46.094,baba,Bills & Fees,Cash,100.00,INR,INCOME,,,,,,,,f641a2a1-24a5-4387-870b-353048dec60c
2023-04-28 18:05:24.511,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,d62cc695-1580-4331-902d-ace4138ebb93
2023-04-28 18:05:12.294,bus: rtg,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,7d25fbbf-55e2-443d-9f59-e87d6dc66f21
2023-04-28 18:04:53.428,atr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,14744cb0-bd26-40c6-85a6-b6f8befadc3d
2023-04-28 10:25:37.433,bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,ec2b564b-01a9-4cd3-9349-3dbf4ebdd013
2023-04-28 10:25:25.543,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,412542ef-7abc-49e3-96a7-acc9c336e71a
2023-04-28 10:25:16.491,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,bddde2e8-7934-4e58-9f6e-5e3c6b6002ae
2023-04-27 13:04:44.625,ice cream,Food & Drinks,Savings Bank,98.00,INR,EXPENSE,,,,,,,,4891e846-f37e-40b9-9699-0f452cda8679
2023-04-27 13:04:24.531,water,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,8709e97a-0c03-41c1-9f57-90b520c3aac2
2023-04-27 13:03:59.049,fried rice,Food & Drinks,Cash,80.00,INR,EXPENSE,,,,,,,,fee66d50-81da-40d0-8a8b-11effb557105
2023-04-27 13:03:46.473,goli soda,Food & Drinks,Savings Bank,49.00,INR,EXPENSE,,,,,,,,1e929011-cb44-4ef2-9c96-171e6a07896f
2023-04-27 06:59:00.000,auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,37d32d55-9bd4-45cc-ae88-5aad75f1efdd
2023-04-27 06:18:43.826,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,71349845-5d13-42d9-85b5-02b4681f6141
2023-04-26 16:19:30.311,rta,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,84d9db59-20f4-4894-93de-8c41c4cf455a
2023-04-26 13:36:29.167,juice,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,e889143e-2069-4224-a042-fd5c697d2bf9
2023-04-26 06:32:33.046,bus: rtg,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,acf79632-878d-430f-83f5-cf8ff48c2389
2023-04-26 06:32:09.979,btr,Transport,Metro Card,40.00,INR,EXPENSE,,,,,,,,00245654-a7da-4328-9b44-82aeea9d0e84
2023-04-26 04:44:51.810,metro recharge,Bills & Fees,Metro Card,200.00,INR,INCOME,,,,,,,,62bdf053-372c-46e4-913b-3841df522793
2023-04-26 04:44:42.132,metro recharge,Bills & Fees,Savings Bank,200.00,INR,EXPENSE,,,,,,,,c9b04294-a23e-45de-8992-cbcecff53d2b
2023-04-25 15:20:23.634,rta,Transport,Metro Card,31.50,INR,EXPENSE,,,,,,,,a9b36b97-b4e9-4300-b3ac-28bad8c4a63c
2023-04-25 15:08:52.646,burger am,Food & Drinks,Savings Bank,99.00,INR,EXPENSE,,,,,,,,299b92a2-a262-4133-ba62-b3617f8e9ed2
2023-04-25 11:42:32.690,bus: rtg,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,17104d7b-7e67-4e28-a3ff-6a89744749cd
2023-04-25 11:42:19.774,atr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,f511bf79-0cef-4176-bbe9-cd286a22b4b6
2023-04-25 06:54:00.000,stonks return,Bills & Fees,Savings Bank,130.64,INR,INCOME,,,,,,,,5faf2dec-3e48-4461-b8ce-08d38d09c2da
2023-04-24 15:42:02.351,rta,Transport,Metro Card,31.50,INR,EXPENSE,,,,,,,,bfa01c7d-01b9-4d58-8259-532e57df5250
2023-04-24 14:52:19.390,bus: gtr,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,2a60e425-0482-4c2b-90da-2fd9a3625242
2023-04-24 12:47:34.484,bus: rtg,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,eb162c95-45ff-4a86-9442-01a0d7185843
2023-04-24 12:47:18.442,atr,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,7e969b7e-781f-4f2b-9846-ccc9f5dd6fcf
2023-04-24 10:12:24.068,water,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,fcef1371-ee9c-4a27-8d40-a4c2941816c5
2023-04-24 09:13:25.670,frooti,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,5774ddc5-fb39-4cf6-bc41-525bd863f31c
2023-04-24 07:16:21.496,water,Food & Drinks,Cash,30.00,INR,EXPENSE,,,,,,,,96be7e64-42f2-4572-bfe5-8ca49d07c31b
2023-04-24 06:03:29.520,auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,7de9302c-2afe-47cb-8dde-55995c3053d6
2023-04-23 13:50:23.357,shirt,Bills & Fees,Savings Bank,750.00,INR,EXPENSE,,,,,,,,331f6c19-44d8-4058-95df-44132c8b2395
2023-04-22 17:59:20.492,nidhish payup,Bills & Fees,Savings Bank,"1,551.00",INR,INCOME,,,,,,,,5beca6c2-56bd-413e-b190-0d7716eebdce
2023-04-22 10:39:20.483,mobile,Bills & Fees,Savings Bank,259.00,INR,EXPENSE,,,,,,,,cbd3c2b8-7d14-40af-9738-4aa8f9ae315d
